id,model,temperature,seed,timestamp,control_options,control_option_order,control_answer,control_extraction,control_decision,treatment_options,treatment_option_order,treatment_answer,treatment_extraction,treatment_decision,status,error_message,prompt_strategy,individual_score,weight,bias
968,gpt-4o-mini-2024-07-18,0.0,50,2025-04-08 08:52:10,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,OK,,,0.6666666644444444,1.0,Anchoring
969,gpt-4o-mini-2024-07-18,0.0,51,2025-04-08 08:52:48,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",I choose Option 6: 50%.,Option 6,5.0,OK,,,0.7499999981250001,1.0,Anchoring
970,gpt-4o-mini-2024-07-18,0.0,52,2025-04-08 08:53:25,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 100%,Option 11,10.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,OK,,,0.7499999981250001,1.0,Anchoring
971,gpt-4o-mini-2024-07-18,0.0,53,2025-04-08 08:53:53,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 6: 50%,Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 3: 20%,Option 3,2.0,OK,,,0.9999999966666668,1.0,Anchoring
972,gpt-4o-mini-2024-07-18,0.0,54,2025-04-08 08:54:31,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","To ensure optimal cost efficiency while maintaining high quality standards, I would choose:

**Option 6: 50%** 

This allocation level allows for a balanced investment in suppliers, ensuring that quality is not compromised while also keeping costs manageable.",Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 9: 80%,Option 9,8.0,OK,,,0.9999999966666668,1.0,Anchoring
973,gpt-4o-mini-2024-07-18,0.0,55,2025-04-08 08:55:00,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.1249999998437499,1.0,Anchoring
974,gpt-4o-mini-2024-07-18,0.0,56,2025-04-08 08:55:38,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","To maximize cost efficiency while maintaining quality standards, a balanced approach is typically necessary. Allocating too little (0% to 20%) may not provide enough resources to ensure quality, while allocating too much (70% to 100%) could lead to overspending without proportional benefits in quality.

Given these considerations, I would choose:

**Option 6: 50%**

This allocation level strikes a balance between cost efficiency and quality maintenance, allowing for sufficient investment in suppliers while managing the budget effectively.",Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 4: 30%,Option 4,3.0,OK,,,0.6666666644444444,1.0,Anchoring
975,gpt-4o-mini-2024-07-18,0.0,57,2025-04-08 08:56:16,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 5: 60%,Option 5,6.0,OK,,,0.7499999981250001,1.0,Anchoring
976,gpt-4o-mini-2024-07-18,0.0,58,2025-04-08 08:56:45,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 11: 100%,Option 11,10.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","Given the importance of ensuring the safety of staff handling hazardous materials, I would choose Option 6: 50%. This allocation level strikes a balance between providing adequate protective equipment while also considering other safety measures and resources that may be necessary.",Option 6,5.0,OK,,,0.8333333319444445,1.0,Anchoring
977,gpt-4o-mini-2024-07-18,0.0,59,2025-04-08 08:57:23,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.1428571426530612,1.0,Anchoring
978,gpt-4o-mini-2024-07-18,0.0,60,2025-04-08 08:57:59,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 8: 30%,Option 8,3.0,OK,,,0.8333333319444445,1.0,Anchoring
979,gpt-4o-mini-2024-07-18,0.0,61,2025-04-08 08:58:28,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 1: 100%,Option 1,10.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 1: 100%,Option 1,10.0,OK,,,0.0,1.0,Anchoring
980,gpt-4o-mini-2024-07-18,0.0,62,2025-04-08 08:59:05,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 4: 30%,Option 4,3.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 9: 80%,Option 9,8.0,OK,,,0.7499999981250001,1.0,Anchoring
981,gpt-4o-mini-2024-07-18,0.0,63,2025-04-08 08:59:42,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.0,1.0,Anchoring
982,gpt-4o-mini-2024-07-18,0.0,64,2025-04-08 09:00:19,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.0,1.0,Anchoring
983,gpt-4o-mini-2024-07-18,0.0,65,2025-04-08 09:00:48,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,OK,,,-0.9999999900000002,1.0,Anchoring
984,gpt-4o-mini-2024-07-18,0.0,66,2025-04-08 09:01:25,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,OK,,,0.4999999975,1.0,Anchoring
985,gpt-4o-mini-2024-07-18,0.0,67,2025-04-08 09:02:02,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.0,1.0,Anchoring
986,gpt-4o-mini-2024-07-18,0.0,68,2025-04-08 09:02:32,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","To determine the appropriate allocation level for approving a loan based on the applicant's creditworthiness, I would choose:

**Option 6: 50%**

This option strikes a balance between risk and opportunity, allowing for a reasonable loan amount while still being cautious about the applicant's creditworthiness.",Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 7: 60%,Option 7,6.0,OK,,,0.9999999900000002,1.0,Anchoring
987,gpt-4o-mini-2024-07-18,0.0,69,2025-04-08 09:03:11,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","To make a decision on the allocation level for the loan amount based on the applicant's creditworthiness and financial background, I would choose:

**Option 6: 50%**

This option represents a balanced approach, allowing for a significant loan amount while still managing risk. It indicates a moderate level of confidence in the applicant's ability to repay the loan.",Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","Based on the situation and the need to assess creditworthiness and financial background, I would choose Option 6: 50%. This allocation level balances risk and support for the applicant, ensuring responsible lending practices.",Option 6,5.0,OK,,,0.0,1.0,Anchoring
988,gpt-4o-mini-2024-07-18,0.0,70,2025-04-08 09:03:41,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","Given the context of determining the percentage of the loan amount to approve based on the applicant's credit score and financial stability, I would choose:

**Option 6: 50%**

This option strikes a balance between risk management and providing support to applicants who may have moderate creditworthiness and financial stability. It allows for a reasonable loan amount while still being cautious.",Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 4: 30%,Option 4,3.0,OK,,,0.6666666644444444,1.0,Anchoring
989,gpt-4o-mini-2024-07-18,0.0,71,2025-04-08 09:04:19,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","Based on the situation and the need to assess the applicant's creditworthiness and financial background, I would choose:

**Option 6: 50%** 

This allocation level balances risk and support for the applicant, allowing for a reasonable loan amount while still being cautious.",Option 6,5.0,OK,,,0.5999999988,1.0,Anchoring
990,gpt-4o-mini-2024-07-18,0.0,42,2025-04-08 09:04:47,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 3: 20%,Option 3,2.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,OK,,,0.8333333319444445,1.0,Anchoring
991,gpt-4o-mini-2024-07-18,0.0,43,2025-04-08 09:05:25,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 6: 50%,Option 6,5.0,OK,,,0.4999999991666666,1.0,Anchoring
992,gpt-4o-mini-2024-07-18,0.0,44,2025-04-08 09:06:02,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 6: 50%,Option 6,5.0,OK,,,0.5999999988,1.0,Anchoring
993,gpt-4o-mini-2024-07-18,0.0,45,2025-04-08 09:06:39,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,OK,,,0.9999999900000002,1.0,Anchoring
994,gpt-4o-mini-2024-07-18,0.0,46,2025-04-08 09:07:08,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 3: 20%,Option 3,2.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 6: 50%,Option 6,5.0,OK,,,0.9999999966666668,1.0,Anchoring
995,gpt-4o-mini-2024-07-18,0.0,47,2025-04-08 09:07:45,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",I choose Option 8: 30%.,Option 8,3.0,OK,,,0.8571428559183674,1.0,Anchoring
996,gpt-4o-mini-2024-07-18,0.0,48,2025-04-08 09:08:15,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 10: 90%,Option 10,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","Given the context of quality assurance in the technology hardware and equipment industry, it is crucial to ensure a high standard for the semiconductors before they are approved for shipment. Allocating more than 62% would indicate a desire for a high level of quality assurance.

Therefore, I would choose:

**Option 8: 70%** 

This allocation level ensures that a significant majority of the semiconductors meet the quality standards before shipment, balancing quality with operational efficiency.",Option 8,7.0,OK,,,0.6666666644444444,1.0,Anchoring
997,gpt-4o-mini-2024-07-18,0.0,49,2025-04-08 09:08:52,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,OK,,,0.0,1.0,Anchoring
998,gpt-4o-mini-2024-07-18,0.0,50,2025-04-08 09:09:30,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]","Given the situation and the need to determine the percentage of the semiconductor batch that meets the defined acceptance criteria for release to production, I would choose:

**Option 6: 50%**

This allocation level is above the 45% threshold and provides a reasonable balance between quality assurance and production needs.",Option 6,5.0,OK,,,0.7999999984,1.0,Anchoring
999,gpt-4o-mini-2024-07-18,0.0,51,2025-04-08 09:09:59,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.4999999975,1.0,Anchoring
1000,gpt-4o-mini-2024-07-18,0.0,52,2025-04-08 09:10:36,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,OK,,,0.0,1.0,Anchoring
1001,gpt-4o-mini-2024-07-18,0.0,53,2025-04-08 09:11:13,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,OK,,,0.0,1.0,Anchoring
1002,gpt-4o-mini-2024-07-18,0.0,54,2025-04-08 09:11:42,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",I choose Option 5: 40%.,Option 5,4.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",I choose Option 5: 40%.,Option 5,4.0,OK,,,0.0,1.0,Anchoring
1003,gpt-4o-mini-2024-07-18,0.0,55,2025-04-08 09:12:19,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 2: 90%,Option 2,9.0,OK,,,0.0,1.0,Anchoring
1004,gpt-4o-mini-2024-07-18,0.0,56,2025-04-08 09:12:57,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 7: 60%,Option 7,6.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 6: 50%,Option 6,5.0,OK,,,-0.9999999900000002,1.0,Anchoring
1005,gpt-4o-mini-2024-07-18,0.0,57,2025-04-08 09:13:34,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,OK,,,0.0,1.0,Anchoring
1006,gpt-4o-mini-2024-07-18,0.0,58,2025-04-08 09:14:03,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,OK,,,0.0,1.0,Anchoring
1007,gpt-4o-mini-2024-07-18,0.0,59,2025-04-08 09:14:40,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.0,1.0,Anchoring
1008,gpt-4o-mini-2024-07-18,0.0,60,2025-04-08 09:15:17,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 5: 60%,Option 5,6.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 5: 60%,Option 5,6.0,OK,,,0.0,1.0,Anchoring
1009,gpt-4o-mini-2024-07-18,0.0,61,2025-04-08 09:15:46,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,OK,,,0.0,1.0,Anchoring
1010,gpt-4o-mini-2024-07-18,0.0,62,2025-04-08 09:16:24,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 8: 70%,Option 8,7.0,OK,,,0.0,1.0,Anchoring
1011,gpt-4o-mini-2024-07-18,0.0,63,2025-04-08 09:17:01,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",I choose Option 4: 70%.,Option 4,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,OK,,,0.0,1.0,Anchoring
1012,gpt-4o-mini-2024-07-18,0.0,64,2025-04-08 09:17:30,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.0,1.0,Anchoring
1013,gpt-4o-mini-2024-07-18,0.0,65,2025-04-08 09:18:07,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 3: 80%,Option 3,8.0,OK,,,0.0,1.0,Anchoring
1014,gpt-4o-mini-2024-07-18,0.0,66,2025-04-08 09:18:44,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 6: 50%,Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",I choose Option 6: 50%.,Option 6,5.0,OK,,,0.0,1.0,Anchoring
1015,gpt-4o-mini-2024-07-18,0.0,67,2025-04-08 09:19:13,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[10, 9, 8, 7, 6, 5, 4, 3, 2, 1, 0]",Option 4: 70%,Option 4,7.0,OK,,,0.0,1.0,Anchoring
1016,gpt-4o-mini-2024-07-18,0.0,68,2025-04-08 09:19:50,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 5: 40%,Option 5,4.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",Option 5: 40%,Option 5,4.0,OK,,,0.0,1.0,Anchoring
1017,gpt-4o-mini-2024-07-18,0.0,69,2025-04-08 09:20:28,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",I choose Option 6: 50%.,Option 6,5.0,"['0%', '10%', '20%', '30%', '40%', '50%', '60%', '70%', '80%', '90%', '100%']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",I choose Option 6: 50%.,Option 6,5.0,OK,,,0.0,1.0,Anchoring
